,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week
9242,44,4.0,193755,9.0,13,0.0,4.0,1.0,4.0,1.0,0,0,50
9816,48,6.0,32825,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40
20996,43,5.0,83348,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,60
14812,30,4.0,272669,15.0,10,4.0,13.0,1.0,1.0,1.0,0,0,40
14950,43,4.0,148998,11.0,9,0.0,1.0,4.0,4.0,0.0,0,0,40
16245,65,4.0,172815,15.0,10,2.0,5.0,0.0,4.0,1.0,0,0,40
28474,52,2.0,175339,9.0,13,2.0,11.0,0.0,4.0,1.0,0,0,40
9801,36,4.0,175232,11.0,9,2.0,3.0,0.0,4.0,1.0,5178,0,40
19038,32,4.0,272376,7.0,12,4.0,1.0,1.0,4.0,0.0,0,0,40
4645,42,4.0,56483,7.0,12,0.0,1.0,4.0,4.0,0.0,0,0,40
10316,79,0.0,142370,14.0,15,2.0,0.0,0.0,4.0,1.0,0,0,10
12912,28,4.0,249362,1.0,7,2.0,14.0,0.0,4.0,1.0,0,0,50
6720,29,4.0,109621,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40
19125,65,6.0,78875,15.0,10,2.0,4.0,0.0,4.0,1.0,2290,0,40
980,42,4.0,150533,15.0,10,2.0,4.0,0.0,4.0,1.0,7298,0,52
12160,26,4.0,98155,11.0,9,2.0,4.0,0.0,4.0,1.0,0,0,40
15180,34,4.0,342709,12.0,14,2.0,4.0,0.0,4.0,1.0,0,0,40
21641,41,4.0,159549,9.0,13,2.0,12.0,0.0,4.0,1.0,0,0,40
13433,58,4.0,310085,4.0,3,2.0,7.0,0.0,4.0,1.0,0,0,40
10205,21,4.0,254904,11.0,9,4.0,3.0,1.0,4.0,0.0,0,0,30
21265,44,4.0,159580,2.0,8,0.0,14.0,1.0,4.0,0.0,0,0,40
15891,48,0.0,175653,7.0,12,0.0,0.0,1.0,4.0,0.0,14084,0,40
19959,20,4.0,57898,2.0,8,4.0,5.0,3.0,4.0,1.0,0,0,40
16373,33,2.0,27959,11.0,9,4.0,8.0,4.0,0.0,1.0,0,0,40
27250,36,4.0,108320,11.0,9,0.0,7.0,1.0,4.0,1.0,4101,0,40
2041,46,4.0,169180,8.0,11,0.0,1.0,1.0,4.0,0.0,0,0,40
25804,24,4.0,70261,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,50
5729,17,4.0,226980,2.0,8,4.0,6.0,3.0,4.0,1.0,0,0,17
12462,34,4.0,157747,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,45
23754,49,4.0,62793,11.0,9,0.0,12.0,3.0,4.0,0.0,0,0,40
27044,32,4.0,318647,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,48
19057,50,4.0,107265,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,50
21747,36,4.0,189670,11.0,9,2.0,7.0,5.0,4.0,0.0,0,0,50
24991,36,7.0,166697,9.0,13,0.0,10.0,4.0,4.0,0.0,0,0,40
17363,50,4.0,234037,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,58
22363,44,4.0,192878,9.0,13,2.0,7.0,0.0,4.0,1.0,0,0,40
9507,20,4.0,347530,11.0,9,4.0,8.0,4.0,2.0,0.0,0,0,25
5221,33,4.0,110998,11.0,9,4.0,8.0,2.0,0.0,0.0,0,0,36
5436,33,4.0,34574,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,43
23348,43,4.0,188436,14.0,15,0.0,4.0,1.0,4.0,1.0,0,0,40
9532,71,0.0,35303,9.0,13,2.0,0.0,0.0,4.0,1.0,9386,0,30
11823,77,4.0,117898,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,50
26642,45,2.0,172111,9.0,13,0.0,4.0,4.0,2.0,0.0,0,0,60
10779,25,4.0,248313,8.0,11,4.0,1.0,1.0,4.0,0.0,0,0,40
20063,37,4.0,102953,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40
11959,27,4.0,660870,9.0,13,4.0,10.0,1.0,4.0,0.0,0,0,60
20937,31,4.0,211242,7.0,12,2.0,4.0,0.0,4.0,1.0,0,0,55
274,24,4.0,191954,15.0,10,4.0,7.0,1.0,4.0,1.0,0,0,40
4915,40,4.0,197923,9.0,13,4.0,1.0,4.0,2.0,0.0,2977,0,40
25599,63,4.0,167967,12.0,14,2.0,6.0,0.0,4.0,1.0,0,0,46
11318,18,4.0,338836,11.0,9,4.0,8.0,3.0,4.0,1.0,0,0,20
27867,33,4.0,226525,11.0,9,0.0,4.0,1.0,4.0,1.0,0,0,60
11408,39,4.0,306646,15.0,10,2.0,12.0,0.0,4.0,1.0,3103,0,50
4989,27,4.0,329005,11.0,9,4.0,3.0,3.0,4.0,1.0,0,0,40
13400,47,2.0,162595,15.0,10,3.0,3.0,2.0,4.0,1.0,0,0,45
9831,30,4.0,119411,9.0,13,4.0,10.0,1.0,4.0,1.0,0,0,40
29049,41,4.0,206878,11.0,9,0.0,8.0,4.0,4.0,0.0,0,0,32
8203,34,4.0,101345,11.0,9,2.0,8.0,5.0,4.0,0.0,0,0,40
9502,33,4.0,188861,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,40
21647,35,6.0,114366,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,40
13583,56,4.0,226985,7.0,12,2.0,8.0,0.0,4.0,1.0,0,0,50
27426,46,5.0,112320,9.0,13,0.0,4.0,1.0,4.0,0.0,0,0,50
28670,51,2.0,108435,12.0,14,2.0,10.0,0.0,4.0,1.0,0,0,80
15548,42,2.0,267252,12.0,14,5.0,4.0,4.0,2.0,1.0,0,0,45
16008,22,4.0,223019,11.0,9,4.0,1.0,1.0,4.0,0.0,0,0,40
1396,17,4.0,163494,0.0,6,4.0,12.0,3.0,4.0,1.0,0,0,30
4351,47,1.0,99549,15.0,10,0.0,1.0,4.0,2.0,0.0,0,0,40
9489,38,7.0,267540,15.0,10,5.0,1.0,4.0,2.0,0.0,0,0,38
27346,33,4.0,87310,6.0,5,4.0,7.0,1.0,4.0,1.0,0,0,50
19261,19,4.0,146679,15.0,10,4.0,4.0,3.0,2.0,1.0,0,0,30
5260,26,4.0,267431,9.0,13,4.0,12.0,3.0,2.0,0.0,0,0,20
26372,32,6.0,62272,11.0,9,0.0,4.0,4.0,4.0,0.0,0,0,40
28129,24,4.0,493034,9.0,13,4.0,10.0,1.0,2.0,1.0,0,0,40
14510,18,4.0,205894,1.0,7,4.0,12.0,3.0,4.0,1.0,0,0,15
5665,31,4.0,269654,9.0,13,4.0,12.0,1.0,4.0,1.0,0,0,48
10880,33,4.0,150570,9.0,13,2.0,10.0,0.0,4.0,1.0,3103,0,43
11547,37,4.0,168941,1.0,7,0.0,3.0,1.0,4.0,1.0,0,0,40
9103,21,4.0,177265,7.0,12,4.0,8.0,3.0,4.0,0.0,0,0,30
23659,30,4.0,156718,15.0,10,5.0,1.0,1.0,4.0,0.0,0,0,40
14108,39,4.0,33983,15.0,10,2.0,1.0,0.0,4.0,1.0,15024,0,40
27421,24,4.0,234640,8.0,11,4.0,8.0,3.0,4.0,0.0,0,0,35
23476,21,4.0,187643,11.0,9,5.0,8.0,1.0,4.0,0.0,0,0,40
17283,29,7.0,198493,8.0,11,2.0,11.0,0.0,4.0,1.0,0,0,40
6657,31,4.0,185528,15.0,10,0.0,12.0,3.0,4.0,0.0,0,0,35
9939,17,4.0,174298,1.0,7,4.0,8.0,3.0,4.0,1.0,0,0,20
657,35,4.0,234901,15.0,10,2.0,3.0,0.0,4.0,1.0,2407,0,40
10011,49,4.0,266150,11.0,9,2.0,7.0,5.0,4.0,0.0,0,0,40
27417,42,4.0,153414,9.0,13,2.0,12.0,0.0,2.0,1.0,0,0,40
24168,22,2.0,412316,11.0,9,4.0,6.0,3.0,2.0,1.0,0,0,40
15062,26,4.0,131686,9.0,13,4.0,10.0,1.0,4.0,0.0,0,0,40
22222,32,4.0,356689,11.0,9,0.0,1.0,4.0,4.0,1.0,3887,0,40
10899,52,7.0,125796,12.0,14,2.0,10.0,5.0,2.0,0.0,0,1848,40
1434,65,4.0,207281,15.0,10,2.0,11.0,0.0,4.0,1.0,0,0,16
26205,18,0.0,387871,0.0,6,4.0,0.0,3.0,4.0,1.0,0,0,30
1411,51,4.0,154342,5.0,4,2.0,11.0,0.0,4.0,1.0,0,0,40
878,21,4.0,255957,15.0,10,4.0,4.0,1.0,4.0,0.0,4101,0,40
12681,19,4.0,29798,2.0,8,4.0,6.0,3.0,0.0,1.0,0,0,20
21339,40,2.0,157240,9.0,13,0.0,10.0,4.0,4.0,0.0,0,0,70
20692,40,4.0,89226,9.0,13,2.0,12.0,0.0,4.0,1.0,0,0,40
943,23,4.0,217961,15.0,10,2.0,8.0,0.0,4.0,1.0,0,0,40
8413,45,2.0,175958,6.0,5,4.0,8.0,3.0,4.0,1.0,0,0,40
29107,33,4.0,63079,11.0,9,0.0,1.0,4.0,2.0,0.0,0,0,40
15962,23,4.0,393248,15.0,10,4.0,1.0,3.0,4.0,1.0,0,0,40
12423,33,4.0,322873,11.0,9,0.0,12.0,1.0,4.0,0.0,0,0,50
13557,53,4.0,135840,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,55
9644,29,4.0,263855,2.0,8,4.0,3.0,4.0,4.0,1.0,0,0,40
27930,47,4.0,57534,15.0,10,2.0,3.0,0.0,4.0,1.0,0,0,40
26800,36,2.0,103886,15.0,10,0.0,6.0,1.0,4.0,1.0,0,0,50
13008,52,4.0,187356,0.0,6,2.0,7.0,0.0,4.0,1.0,0,0,41
28234,54,4.0,204397,15.0,10,2.0,5.0,0.0,4.0,1.0,0,0,50
2876,39,4.0,277886,9.0,13,2.0,12.0,5.0,4.0,0.0,0,0,30
3000,20,4.0,195770,15.0,10,4.0,1.0,3.0,4.0,1.0,0,0,26
5172,61,4.0,248448,5.0,4,0.0,8.0,4.0,4.0,0.0,0,0,40
11297,52,4.0,229983,14.0,15,2.0,10.0,5.0,4.0,0.0,3103,0,30
2602,46,4.0,271828,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,40
15413,50,4.0,228057,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,40
14185,62,0.0,160155,5.0,4,2.0,0.0,0.0,4.0,1.0,6418,0,40
18854,21,4.0,100462,8.0,11,4.0,4.0,3.0,4.0,0.0,2174,0,60
2579,47,2.0,148995,11.0,9,2.0,11.0,0.0,4.0,1.0,0,0,60
11888,61,0.0,166855,9.0,13,2.0,0.0,0.0,4.0,1.0,0,0,10
8821,52,4.0,128871,5.0,4,0.0,7.0,1.0,4.0,0.0,0,0,64
573,21,4.0,226181,9.0,13,4.0,6.0,1.0,4.0,1.0,0,0,40
8010,60,0.0,366531,8.0,11,6.0,0.0,1.0,4.0,0.0,0,0,40
23969,43,6.0,147099,15.0,10,0.0,1.0,4.0,4.0,0.0,0,0,36
9946,52,5.0,254211,12.0,14,2.0,10.0,0.0,4.0,1.0,15024,0,60
11876,27,4.0,177351,9.0,13,4.0,12.0,1.0,4.0,1.0,0,0,45
13899,46,4.0,202560,11.0,9,2.0,4.0,5.0,4.0,0.0,0,0,40
9541,46,0.0,443179,9.0,13,0.0,0.0,1.0,4.0,0.0,0,0,8
905,23,2.0,115244,9.0,13,4.0,10.0,3.0,4.0,0.0,0,0,60
29044,31,4.0,298995,11.0,9,2.0,8.0,5.0,2.0,0.0,0,0,35
10841,23,4.0,152328,15.0,10,4.0,4.0,3.0,4.0,1.0,0,0,40
16022,18,4.0,131180,1.0,7,4.0,10.0,3.0,4.0,0.0,0,0,16
6308,46,1.0,297906,9.0,13,2.0,10.0,0.0,1.0,1.0,0,0,50
6779,18,4.0,115630,1.0,7,4.0,1.0,3.0,2.0,1.0,0,0,20
10182,39,4.0,56269,15.0,10,4.0,3.0,3.0,2.0,1.0,0,0,40
11374,28,4.0,230856,15.0,10,4.0,10.0,1.0,2.0,0.0,3325,0,50
22273,52,4.0,162238,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,38
20913,19,4.0,185097,11.0,9,4.0,6.0,1.0,4.0,0.0,0,0,37
19241,39,4.0,150061,12.0,14,0.0,4.0,4.0,2.0,0.0,15020,0,60
23516,35,4.0,509462,9.0,13,4.0,4.0,1.0,4.0,0.0,0,0,45
11286,18,0.0,152641,0.0,6,4.0,0.0,3.0,4.0,1.0,0,0,40
20790,49,0.0,271346,9.0,13,2.0,0.0,0.0,4.0,1.0,15024,0,60
9418,41,4.0,53956,9.0,13,0.0,12.0,1.0,4.0,1.0,0,1980,56
21762,26,4.0,159732,11.0,9,6.0,14.0,1.0,4.0,1.0,0,0,40
24908,28,4.0,376302,11.0,9,4.0,12.0,1.0,4.0,0.0,0,0,45
8604,32,4.0,37380,15.0,10,0.0,1.0,4.0,4.0,0.0,0,0,38
7706,39,4.0,84954,15.0,10,2.0,12.0,0.0,4.0,1.0,2829,0,65
6455,27,4.0,233421,15.0,10,4.0,1.0,3.0,4.0,1.0,0,0,20
3745,49,4.0,166789,11.0,9,2.0,1.0,0.0,4.0,1.0,0,0,40
10579,49,2.0,110172,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,40
17562,53,4.0,228500,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,40
12017,31,4.0,120461,15.0,10,4.0,12.0,3.0,4.0,0.0,0,0,40
26608,67,0.0,201657,9.0,13,0.0,0.0,1.0,4.0,0.0,0,0,60
17349,38,4.0,208358,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40
7442,61,4.0,153790,11.0,9,2.0,1.0,5.0,2.0,0.0,0,0,40
7667,51,6.0,174824,11.0,9,4.0,5.0,1.0,4.0,1.0,8614,0,40
24698,44,4.0,198270,7.0,12,0.0,10.0,1.0,4.0,0.0,0,0,43
22157,38,4.0,198170,8.0,11,2.0,12.0,0.0,4.0,1.0,0,0,40
5915,90,4.0,313986,1.0,7,2.0,3.0,0.0,4.0,1.0,0,0,40
12507,46,2.0,226871,9.0,13,0.0,11.0,1.0,2.0,1.0,0,0,50
16146,52,6.0,240013,12.0,14,2.0,12.0,0.0,4.0,1.0,0,0,70
13064,18,4.0,177648,11.0,9,4.0,12.0,3.0,4.0,0.0,0,0,25
2061,46,2.0,216214,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,35
6173,35,4.0,108293,15.0,10,4.0,1.0,3.0,4.0,0.0,0,2205,40
330,33,4.0,267404,11.0,9,2.0,3.0,5.0,4.0,0.0,0,0,40
20952,39,7.0,326566,15.0,10,4.0,14.0,3.0,2.0,1.0,0,0,40
6547,40,4.0,42703,8.0,11,0.0,3.0,4.0,4.0,0.0,0,0,40
14793,62,6.0,162347,14.0,15,2.0,10.0,0.0,4.0,1.0,0,0,15
17211,17,4.0,225106,0.0,6,4.0,8.0,3.0,4.0,0.0,0,1602,18
20747,35,4.0,190728,11.0,9,0.0,10.0,4.0,4.0,0.0,0,0,40
17452,25,4.0,292058,11.0,9,4.0,8.0,2.0,4.0,1.0,0,0,30
11021,36,4.0,169469,15.0,10,2.0,4.0,0.0,4.0,1.0,7298,0,40
8398,43,6.0,152958,11.0,9,2.0,4.0,0.0,4.0,1.0,0,0,35
12694,50,4.0,118565,1.0,7,2.0,7.0,0.0,2.0,1.0,0,0,40
19691,28,4.0,47783,15.0,10,0.0,8.0,1.0,4.0,0.0,0,0,30
19266,41,4.0,33331,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,45
27828,19,4.0,117444,11.0,9,4.0,3.0,3.0,4.0,1.0,0,0,40
10906,27,4.0,134152,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,45
18490,38,4.0,81965,8.0,11,4.0,13.0,1.0,4.0,0.0,0,0,40
16539,56,5.0,258883,15.0,10,2.0,3.0,0.0,4.0,1.0,0,0,40
19637,36,4.0,41017,15.0,10,2.0,4.0,0.0,4.0,1.0,0,0,52
3592,64,4.0,102103,11.0,9,0.0,9.0,1.0,4.0,0.0,0,0,50
2585,31,4.0,407930,5.0,4,2.0,6.0,0.0,4.0,1.0,0,0,40
18785,19,4.0,405526,11.0,9,4.0,6.0,3.0,4.0,1.0,0,0,40
2867,39,4.0,338320,0.0,6,2.0,3.0,0.0,4.0,1.0,0,0,60
17269,32,4.0,116677,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40
8965,22,4.0,217363,11.0,9,5.0,1.0,4.0,4.0,0.0,0,0,40
6070,47,7.0,103743,5.0,4,2.0,14.0,0.0,4.0,1.0,0,0,40
21528,24,4.0,149342,9.0,13,4.0,12.0,1.0,4.0,0.0,0,0,40
19911,52,2.0,84808,11.0,9,0.0,1.0,4.0,2.0,0.0,0,0,40
29152,41,0.0,202822,11.0,9,5.0,0.0,1.0,2.0,0.0,0,0,32
22007,46,4.0,368561,9.0,13,2.0,12.0,0.0,4.0,1.0,0,0,55
22043,52,6.0,129311,15.0,10,2.0,4.0,0.0,4.0,1.0,0,0,95
23609,28,4.0,145284,11.0,9,0.0,14.0,1.0,4.0,1.0,0,0,70
14155,32,4.0,123291,2.0,8,2.0,7.0,0.0,4.0,1.0,0,0,40
14364,30,4.0,340917,11.0,9,4.0,3.0,1.0,4.0,1.0,0,0,40
1182,24,4.0,96279,11.0,9,4.0,7.0,3.0,4.0,0.0,0,0,40
10927,26,4.0,34393,15.0,10,0.0,1.0,1.0,4.0,0.0,0,0,40
24888,37,4.0,421633,12.0,14,4.0,4.0,1.0,2.0,0.0,0,0,40
24681,30,4.0,257849,5.0,4,2.0,3.0,0.0,4.0,1.0,0,0,48
872,34,4.0,202046,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,35
3798,75,6.0,231741,10.0,16,2.0,10.0,0.0,4.0,1.0,4931,0,3
28345,39,4.0,176186,15.0,10,2.0,7.0,0.0,4.0,1.0,0,0,40
14941,30,4.0,75167,15.0,10,2.0,7.0,0.0,4.0,1.0,0,0,40
24800,39,0.0,240226,11.0,9,2.0,0.0,0.0,2.0,1.0,0,0,40
2730,27,7.0,28848,9.0,13,4.0,10.0,1.0,4.0,1.0,0,0,9
26174,40,7.0,141858,14.0,15,2.0,10.0,0.0,4.0,1.0,0,0,72
27997,29,4.0,236992,11.0,9,2.0,8.0,0.0,2.0,1.0,0,0,50
17300,35,7.0,226789,12.0,14,2.0,10.0,0.0,4.0,1.0,0,0,75
13631,50,4.0,189183,11.0,9,2.0,1.0,0.0,4.0,1.0,0,0,40
24102,22,4.0,205970,0.0,6,5.0,8.0,4.0,4.0,0.0,0,0,35
29092,35,4.0,30673,2.0,8,2.0,3.0,0.0,4.0,1.0,0,0,84
13018,33,4.0,222221,11.0,9,2.0,4.0,0.0,4.0,1.0,7298,0,45
29082,66,4.0,269665,11.0,9,6.0,4.0,1.0,4.0,0.0,0,0,25
8409,50,2.0,30008,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,45
4115,40,4.0,210275,11.0,9,5.0,14.0,4.0,2.0,0.0,0,0,40
7799,28,4.0,184831,15.0,10,2.0,4.0,0.0,4.0,1.0,0,0,40
7337,39,4.0,444219,11.0,9,2.0,3.0,5.0,2.0,0.0,0,0,45
1282,39,4.0,297847,6.0,5,2.0,8.0,5.0,2.0,0.0,3411,0,34
19114,33,4.0,178449,15.0,10,4.0,1.0,1.0,4.0,1.0,0,0,49
22342,46,4.0,74895,7.0,12,2.0,3.0,0.0,4.0,1.0,0,1485,55
10168,28,4.0,314177,0.0,6,4.0,6.0,2.0,2.0,1.0,0,0,40
10977,73,4.0,92298,1.0,7,2.0,7.0,0.0,4.0,1.0,0,0,15
21657,22,4.0,113550,11.0,9,4.0,1.0,3.0,4.0,0.0,0,0,40
6087,55,4.0,308373,15.0,10,2.0,4.0,5.0,4.0,0.0,0,0,40
12989,48,4.0,101299,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40
22566,20,4.0,47541,15.0,10,4.0,12.0,3.0,4.0,1.0,0,0,30
9125,34,6.0,114691,11.0,9,2.0,10.0,0.0,4.0,1.0,0,0,40
20971,36,4.0,359678,11.0,9,4.0,7.0,1.0,2.0,0.0,0,0,48
10949,57,6.0,123778,11.0,9,2.0,12.0,0.0,4.0,1.0,0,0,48
2676,37,4.0,98941,12.0,14,4.0,4.0,1.0,4.0,1.0,0,0,40
14223,42,2.0,180985,0.0,6,2.0,6.0,0.0,4.0,1.0,99999,0,40
24721,46,4.0,353512,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,40
4534,32,1.0,128714,11.0,9,4.0,8.0,3.0,2.0,0.0,0,0,32
27905,31,6.0,44503,15.0,10,2.0,3.0,0.0,4.0,1.0,0,0,40
16155,23,4.0,212888,15.0,10,4.0,1.0,1.0,4.0,0.0,0,0,40
24117,25,4.0,213383,15.0,10,4.0,13.0,3.0,4.0,1.0,0,0,40
24731,53,4.0,317313,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,60
25594,65,4.0,90907,4.0,3,2.0,8.0,0.0,1.0,1.0,0,0,40
28037,36,4.0,261241,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,50
24631,28,4.0,269246,1.0,7,2.0,5.0,0.0,4.0,1.0,0,0,40
20617,53,4.0,98791,15.0,10,2.0,13.0,0.0,4.0,1.0,0,0,40
22659,58,0.0,53481,9.0,13,2.0,0.0,0.0,4.0,1.0,0,0,70
24536,43,4.0,221172,9.0,13,0.0,4.0,1.0,4.0,1.0,0,0,35
6711,46,2.0,149949,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,45
16872,47,4.0,150768,9.0,13,0.0,6.0,1.0,4.0,1.0,0,1564,51
18560,39,4.0,80324,15.0,10,2.0,4.0,0.0,4.0,1.0,0,1977,62
14920,34,6.0,276221,0.0,6,2.0,5.0,0.0,4.0,1.0,0,0,40
24825,25,4.0,97789,9.0,13,4.0,12.0,3.0,4.0,1.0,0,0,50
4756,31,4.0,49923,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,40
7033,44,0.0,468706,11.0,9,2.0,0.0,0.0,2.0,1.0,0,0,40
18578,26,4.0,242768,9.0,13,4.0,10.0,1.0,4.0,1.0,0,0,38
18327,55,2.0,223716,15.0,10,0.0,4.0,1.0,0.0,0.0,0,0,40
6769,42,6.0,103980,8.0,11,2.0,10.0,0.0,4.0,1.0,0,0,50
28924,17,4.0,311907,1.0,7,4.0,8.0,3.0,4.0,1.0,0,0,25
17309,35,4.0,142874,7.0,12,3.0,12.0,3.0,2.0,0.0,0,0,36
18576,37,4.0,305597,11.0,9,0.0,3.0,1.0,4.0,1.0,0,0,40
4560,33,4.0,205649,7.0,12,3.0,3.0,1.0,4.0,1.0,0,0,20
12758,28,4.0,68021,15.0,10,4.0,8.0,1.0,4.0,0.0,0,0,30
28451,44,5.0,69333,9.0,13,2.0,3.0,0.0,4.0,1.0,0,0,50
3993,73,0.0,132737,0.0,6,4.0,0.0,1.0,4.0,1.0,0,0,4
9086,28,4.0,132078,9.0,13,4.0,10.0,1.0,4.0,0.0,0,0,40
13756,51,4.0,108435,12.0,14,2.0,10.0,0.0,4.0,1.0,0,0,47
26474,38,4.0,128033,15.0,10,2.0,12.0,0.0,4.0,1.0,0,0,60
22276,31,4.0,168782,11.0,9,0.0,6.0,1.0,4.0,1.0,0,0,40
6328,55,5.0,227856,9.0,13,2.0,4.0,0.0,4.0,1.0,0,2415,50
24452,39,6.0,194668,11.0,9,2.0,4.0,0.0,4.0,1.0,0,0,16
20113,37,4.0,224541,15.0,10,2.0,14.0,0.0,4.0,1.0,0,0,40
9396,26,2.0,386949,11.0,9,0.0,1.0,4.0,4.0,0.0,0,0,25
1968,41,6.0,438696,12.0,14,0.0,12.0,4.0,4.0,1.0,0,0,5
28736,37,4.0,180342,9.0,13,4.0,12.0,1.0,4.0,1.0,0,0,45
15473,31,4.0,132601,11.0,9,4.0,8.0,3.0,4.0,1.0,0,0,40
8517,31,4.0,454508,1.0,7,4.0,3.0,1.0,4.0,1.0,0,2001,40
4678,38,4.0,174242,15.0,10,2.0,13.0,0.0,4.0,1.0,0,0,40
5107,46,4.0,27802,8.0,11,2.0,7.0,0.0,4.0,1.0,0,0,40
27801,28,4.0,180928,15.0,10,2.0,6.0,0.0,4.0,1.0,5013,0,55
25868,45,4.0,236040,15.0,10,2.0,10.0,0.0,4.0,1.0,0,0,40
9355,46,4.0,332355,15.0,10,2.0,1.0,0.0,4.0,1.0,0,0,40
29052,51,4.0,274502,5.0,4,0.0,7.0,1.0,4.0,0.0,0,0,48
19857,43,2.0,330174,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40
24997,18,4.0,236272,11.0,9,4.0,1.0,3.0,4.0,0.0,0,0,35
8457,32,4.0,173730,9.0,13,2.0,4.0,0.0,4.0,1.0,7688,0,40
10721,42,2.0,199095,8.0,11,6.0,10.0,4.0,2.0,0.0,0,0,40
18829,40,4.0,114580,11.0,9,2.0,4.0,5.0,4.0,0.0,0,0,24
26064,24,4.0,211585,11.0,9,2.0,14.0,3.0,4.0,0.0,0,0,40
16640,28,0.0,389857,11.0,9,2.0,0.0,2.0,4.0,1.0,0,0,16
217,41,4.0,112763,14.0,15,2.0,10.0,5.0,4.0,0.0,0,0,40
24614,68,0.0,152157,11.0,9,6.0,0.0,1.0,4.0,0.0,0,0,20
25759,36,4.0,108997,11.0,9,0.0,1.0,4.0,4.0,0.0,0,0,40
911,51,4.0,220537,11.0,9,0.0,7.0,1.0,4.0,0.0,0,0,40
4448,22,0.0,99543,15.0,10,4.0,0.0,3.0,4.0,1.0,0,0,20
24552,34,4.0,149507,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,55
9392,46,4.0,24728,11.0,9,4.0,3.0,1.0,4.0,0.0,0,0,48
13492,62,4.0,664366,9.0,13,2.0,12.0,0.0,4.0,1.0,0,0,60
18840,46,4.0,101430,1.0,7,0.0,6.0,4.0,2.0,0.0,0,0,40
21196,34,5.0,127651,9.0,13,0.0,5.0,1.0,4.0,1.0,0,0,60
26905,28,4.0,115677,7.0,12,4.0,1.0,3.0,4.0,1.0,0,0,32
288,41,4.0,206565,15.0,10,4.0,3.0,1.0,2.0,1.0,0,0,45
18247,56,4.0,267652,9.0,13,2.0,3.0,0.0,4.0,1.0,0,0,40
27911,37,4.0,127772,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,50
26904,30,6.0,85708,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40
23222,28,4.0,51672,11.0,9,4.0,3.0,1.0,4.0,1.0,0,0,35
8124,20,6.0,217404,0.0,6,4.0,7.0,3.0,4.0,1.0,0,0,40
9938,20,4.0,109813,1.0,7,4.0,13.0,2.0,4.0,1.0,0,0,40
10943,50,2.0,220640,12.0,14,0.0,10.0,1.0,0.0,0.0,0,0,50
121,27,4.0,232782,15.0,10,4.0,12.0,3.0,4.0,0.0,0,0,40
2819,45,6.0,32172,15.0,10,4.0,5.0,1.0,4.0,1.0,0,0,50
25234,51,6.0,78631,15.0,10,2.0,4.0,0.0,0.0,1.0,0,0,60
18806,47,4.0,157901,1.0,7,2.0,8.0,0.0,0.0,1.0,0,0,36
23976,23,4.0,210474,15.0,10,4.0,8.0,3.0,4.0,0.0,0,0,20
890,44,4.0,126701,11.0,9,0.0,3.0,4.0,4.0,1.0,0,0,40
12131,19,0.0,117444,11.0,9,4.0,0.0,3.0,4.0,1.0,0,0,30
11105,55,4.0,60193,11.0,9,0.0,1.0,1.0,4.0,0.0,0,0,40
24122,22,4.0,190916,15.0,10,4.0,13.0,3.0,4.0,0.0,0,0,40
16683,32,2.0,84119,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40
9427,77,4.0,187656,15.0,10,6.0,9.0,1.0,4.0,0.0,0,0,20
